"sourceRoute"	"executionKind"	"sourceOwner"	"sourceRevision"	"sourceFile"	"sourceLine"	"candidateKind"	"candidateTarget"	"candidateOwner"	"reviewState"	"finalDisposition"	"finalTarget"	"evidence"	"reviewNote"
"terrain/create"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"319"	"custom_cli_review"	"vm_terrain_create"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_create"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/create' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_create' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/create-grid"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"320"	"custom_cli_review"	"vm_terrain_create_grid"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_create_grid"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/create-grid' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_create_grid' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/export-heightmap"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"321"	"custom_cli_review"	"vm_terrain_export_heightmap"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_export_heightmap"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/export-heightmap' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_export_heightmap' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/fill-layer"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"322"	"custom_cli_review"	"vm_terrain_fill_layer"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_fill_layer"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/fill-layer' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_fill_layer' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/flatten"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"323"	"custom_cli_review"	"vm_terrain_flatten"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_flatten"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/flatten' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_flatten' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/get-height"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"324"	"custom_cli_review"	"vm_terrain_get_height"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_get_height"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/get-height' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_get_height' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/get-heights-region"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"325"	"custom_cli_review"	"vm_terrain_get_heights_region"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_get_heights_region"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/get-heights-region' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_get_heights_region' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/get-steepness"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"326"	"custom_cli_review"	"vm_terrain_get_steepness"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_get_steepness"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/get-steepness' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_get_steepness' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/get-tree-instances"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"327"	"custom_cli_review"	"vm_terrain_get_tree_instances"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_get_tree_instances"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/get-tree-instances' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_get_tree_instances' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/import-heightmap"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"328"	"custom_cli_review"	"vm_terrain_import_heightmap"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_import_heightmap"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/import-heightmap' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_import_heightmap' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/info"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"329"	"custom_cli_review"	"vm_terrain_info"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_info"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/info' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_info' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/list"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"330"	"custom_cli_review"	"vm_terrain_list"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_list"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/list' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_list' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/noise"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"331"	"custom_cli_review"	"vm_terrain_noise"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_noise"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/noise' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_noise' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/paint-detail"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"332"	"custom_cli_review"	"vm_terrain_paint_detail"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_paint_detail"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/paint-detail' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_paint_detail' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/paint-layer"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"333"	"custom_cli_review"	"vm_terrain_paint_layer"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_paint_layer"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/paint-layer' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_paint_layer' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/place-trees"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"334"	"custom_cli_review"	"vm_terrain_place_trees"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_place_trees"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/place-trees' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_place_trees' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/raise-lower"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"335"	"custom_cli_review"	"vm_terrain_raise_lower"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_raise_lower"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/raise-lower' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_raise_lower' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/remove-layer"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"336"	"custom_cli_review"	"vm_terrain_remove_layer"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_remove_layer"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/remove-layer' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_remove_layer' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/remove-tree-prototype"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"337"	"custom_cli_review"	"vm_terrain_remove_tree_prototype"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_remove_tree_prototype"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/remove-tree-prototype' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_remove_tree_prototype' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/resize"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"338"	"custom_cli_review"	"vm_terrain_resize"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_resize"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/resize' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_resize' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/scatter-detail"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"339"	"custom_cli_review"	"vm_terrain_scatter_detail"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_scatter_detail"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/scatter-detail' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_scatter_detail' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/set-height"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"340"	"custom_cli_review"	"vm_terrain_set_height"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_set_height"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/set-height' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_set_height' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/set-heights-region"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"341"	"custom_cli_review"	"vm_terrain_set_heights_region"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_set_heights_region"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/set-heights-region' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_set_heights_region' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/set-holes"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"342"	"custom_cli_review"	"vm_terrain_set_holes"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_set_holes"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/set-holes' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_set_holes' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/set-neighbors"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"343"	"custom_cli_review"	"vm_terrain_set_neighbors"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_set_neighbors"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/set-neighbors' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_set_neighbors' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/set-settings"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"344"	"custom_cli_review"	"vm_terrain_set_settings"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_set_settings"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/set-settings' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_set_settings' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"terrain/smooth"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"345"	"custom_cli_review"	"vm_terrain_smooth"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_terrain_smooth"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'terrain/smooth' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_terrain_smooth' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"testing/get-job"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"346"	"official_candidate"	"test_status"	"com.unity.pipeline"	"reviewed"	"custom_cli"	"vm_auto_testing_get_job"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'testing/get-job' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_testing_get_job' without an MCP transport."	"Name/action match only; prove input, output, error, side-effect, transaction, lifecycle, and consumer parity."
"testing/get-package-job"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"347"	"merge_candidate"	"test_status"	"official_and_or_vm_pipeline"	"reviewed"	"custom_cli"	"vm_auto_testing_get_package_job"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'testing/get-package-job' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_testing_get_package_job' without an MCP transport."	"Prove combined input, output, error, effect, lifecycle, and consumer equivalence before retiring the route."
"testing/list-tests"	"deferred"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"348"	"official_candidate"	"list_tests"	"com.unity.pipeline"	"reviewed"	"custom_cli"	"vm_auto_testing_list_tests"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'testing/list-tests' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_testing_list_tests' without an MCP transport."	"Name/action match only; prove input, output, error, side-effect, transaction, lifecycle, and consumer parity."
"testing/run-package-tests"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"349"	"merge_candidate"	"run_tests"	"official_and_or_vm_pipeline"	"reviewed"	"custom_cli"	"vm_auto_testing_run_package_tests"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'testing/run-package-tests' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_testing_run_package_tests' without an MCP transport."	"Prove combined input, output, error, effect, lifecycle, and consumer equivalence before retiring the route."
"testing/run-tests"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"350"	"official_candidate"	"run_tests"	"com.unity.pipeline"	"reviewed"	"custom_cli"	"vm_auto_testing_run_tests"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'testing/run-tests' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_testing_run_tests' without an MCP transport."	"Name/action match only; prove input, output, error, side-effect, transaction, lifecycle, and consumer parity."
"textcore/sprite-asset/upsert-images"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"351"	"custom_cli_review"	"vm_textcore_sprite_asset_upsert_images"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_textcore_sprite_asset_upsert_images"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'textcore/sprite-asset/upsert-images' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_textcore_sprite_asset_upsert_images' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"textmeshpro/font-asset/upsert-bitmap-glyphs"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"352"	"custom_cli_review"	"vm_textmeshpro_font_asset_upsert_bitmap_glyphs"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_textmeshpro_font_asset_upsert_bitmap_glyphs"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'textmeshpro/font-asset/upsert-bitmap-glyphs' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_textmeshpro_font_asset_upsert_bitmap_glyphs' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/apply-sprite-preset"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"353"	"custom_cli_review"	"vm_texture_apply_sprite_preset"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_apply_sprite_preset"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/apply-sprite-preset' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_apply_sprite_preset' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/check-import-settings"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"354"	"custom_cli_review"	"vm_texture_check_import_settings"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_check_import_settings"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/check-import-settings' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_check_import_settings' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/check-ui-import-settings"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"355"	"custom_cli_review"	"vm_texture_check_ui_import_settings"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_check_ui_import_settings"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/check-ui-import-settings' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_check_ui_import_settings' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/find-duplicates"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"356"	"custom_cli_review"	"vm_texture_find_duplicates"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_find_duplicates"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/find-duplicates' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_find_duplicates' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/import-image"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"357"	"custom_cli_review"	"vm_texture_import_image"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_import_image"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/import-image' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_import_image' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/info"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"358"	"custom_cli_review"	"vm_texture_info"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_info"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/info' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_info' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/reimport"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"359"	"custom_cli_review"	"vm_texture_reimport"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_reimport"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/reimport' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_reimport' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"texture/set-import"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"360"	"custom_cli_review"	"vm_texture_set_import"	"com.vm233.unity-pipeline"	"reviewed"	"custom_cli"	"vm_auto_texture_set_import"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'texture/set-import' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_texture_set_import' without an MCP transport."	"Create a typed Pipeline command that calls the production owner directly; do not call the MCP dispatcher."
"timeline/info"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"361"	"merge_candidate"	"get_timeline"	"official_and_or_vm_pipeline"	"reviewed"	"custom_cli"	"vm_auto_timeline_info"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'timeline/info' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_timeline_info' without an MCP transport."	"Prove combined input, output, error, effect, lifecycle, and consumer equivalence before retiring the route."
"timeline/transaction"	"immediate"	"com.vm233.unity-mcp"	"3441d9e63486d51e3bdccf872cc1c5bcdd1ac23c"	"Editor/MCPBuiltInRouteDescriptorRegistry.cs"	"362"	"merge_candidate"	"create_timeline|add_timeline_track|add_timeline_clip"	"official_and_or_vm_pipeline"	"reviewed"	"custom_cli"	"vm_auto_timeline_transaction"	"VMUnityAutomation bfc612c350fbc83b37fd33b324670bd7dec7f447 publishes 'timeline/transaction' with its migrated input/output contract and handler; vm_automation_call exposes it as 'vm_auto_timeline_transaction' without an MCP transport."	"Prove combined input, output, error, effect, lifecycle, and consumer equivalence before retiring the route."
